X,Y,Name,city,ku,address,address2,phone,vaccine
141.3887204,43.0165708,医療法人社団 西岡こどもクリニック,北海道札幌市,豊平区,北海道札幌市豊平区西岡4条4丁目1-1,西岡メディカルビル2階,011-855-0770,1:2:3:4:5:6:7:8:9:10:11:12
141.3885621,43.0162625,社会医療法人恵和会 西岡病院,北海道札幌市,豊平区,北海道札幌市豊平区西岡4条4丁目1-52,,011-853-8322,8:11
141.3876375,43.0105187,医療法人社団ごとう内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区西岡4条7丁目7-1,,011-858-7771,3:8
141.3770199,42.9946564,社会医療法人恵和会 西岡水源池通りクリニック,北海道札幌市,豊平区,北海道札幌市豊平区西岡4条13丁目17-1,,011-584-5512,8:11
141.3672184,43.0364239,ＫＫＲ札幌医療センター,北海道札幌市,豊平区,北海道札幌市豊平区平岸1条6丁目3-40,,011-822-1811,1:2:3:4:5:6:7:8:9:10:12
141.3638555,43.0250223,医療法人 たんぽぽ小児科,北海道札幌市,豊平区,北海道札幌市豊平区平岸1条15丁目3-12,,011-876-0383,1:2:3:4:5:6:7:8:9:10:11:12
141.3581205,43.0145065,医療法人社団恒仁会 南さっぽろ小児科,北海道札幌市,豊平区,北海道札幌市豊平区平岸1条22丁目2-15,,011-820-8222,1:2:3:4:5:6:7:8:9:10:11:12
141.369332,43.0377293,小笠原医院,北海道札幌市,豊平区,北海道札幌市豊平区平岸2条5丁目1-12,ヤナギダビル1階,011-812-1788,1:2:3:4:5:6:7:8:9:10:11:12
141.3667963,43.0351463,やなづめ小児科・アレルギー科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸2条7丁目3-1,アルファビルⅣ2階,011-595-8341,1:2:3:4:5:6:7:8:9:10:11:12
141.3683767,43.0338325,医療法人社団 やなづめ内科・循環器クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸2条8丁目4-17,,011-822-1271,1:2:3:4:5:6:7:8:9:11
141.3667243,43.0303773,北郷内科医院,北海道札幌市,豊平区,北海道札幌市豊平区平岸2条10丁目22-2,,011-812-2864,3:4:5:8:10:11
141.3678188,43.028272,まつぞの小児科医院,北海道札幌市,豊平区,北海道札幌市豊平区平岸2条12丁目3-12,,011-822-5000,1:2:3:4:5:6:7:8:9:10:11:12
141.3674773,43.0267027,髙木内科医院,北海道札幌市,豊平区,北海道札幌市豊平区平岸2条14丁目1-22,今崎メディカルビル4階,011-812-1200,8:12
141.3710291,43.036435,医療法人社団 平岸本町内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸3条6丁目1-36,,011-822-6672,3:4:5:8
141.3699153,43.035974,医療法人社団敬愛会 わかばやし内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸3条6丁目6-24,,011-841-3288,8
141.3695936,43.0267333,医療法人社団いちご会 美加レディースクリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸3条13丁目5-21,南平岸ビル2階,011-833-7773,8
141.3684883,43.0263305,医療法人社団 いし胃腸科内科医院,北海道札幌市,豊平区,北海道札幌市豊平区平岸3条14丁目1-5,,011-813-1220,8
141.3718963,43.0259667,医療法人社団根本耳鼻咽喉科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸4条14丁目2−3,,011-815−3387,3:4:5:6:7:8:9
141.3786729,43.0371683,医療法人社団 古山小児科内科医院,北海道札幌市,豊平区,北海道札幌市豊平区平岸5条6丁目4-5,,011-811-5417,1:2:3:4:5:6:7:8:9:10:11:12
141.3772787,43.0342825,医療法人社団 あいだクリニック循環器内科,北海道札幌市,豊平区,北海道札幌市豊平区平岸5条7丁目8-22,,011-820-1400,8
141.3788703,43.0334965,医療法人社団 ふなはし内科消化器科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸5条8丁目3-15,,011-831-1375,1:2:3:4:5:6:7:8:9
141.378043,43.0256418,平岸脳神経クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸5条13丁目4-3,,011-818-0055,11
141.381379,43.0242114,医療法人社団 七武会 内科・胃腸内科平岸台クリニック,北海道札幌市,豊平区,北海道札幌市豊平区平岸7条14丁目1-38,金岡メディカルビル1階,011-811-3434,8
141.403891,43.0201513,医療法人社団慈昂会 福住内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区福住2条1丁目2-5,イトーヨーカドー福住5階,011-836-3531,8:11
141.403891,43.0201513,医療法人社団 小椋こどもクリニック,北海道札幌市,豊平区,北海道札幌市豊平区福住2条1丁目2-5,福住メディカル6階,011-852-0211,1:2:3:4:5:6:7:8:9:10:11:12
141.3948619,43.0113549,吉田内科医院,北海道札幌市,豊平区,北海道札幌市豊平区福住2条6丁目6-2,,011-851-2571,6:7:8:9:10:11:12
141.4067241,43.0179378,医療法人社団愛和会 愛内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区福住3条1丁目2-22,,011-836-3680,1:2:3:4:5:6:7:11
141.4066131,43.0179878,医療法人 福住産科婦人科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区福住3条1丁目2-24,,011-836-1188,8
141.3867081,43.0415457,医療法人社団 上村内科医院,北海道札幌市,豊平区,北海道札幌市豊平区美園3条4丁目3-11,,011-821-3223,6:7:8:10:11:12
141.3845472,43.0412318,医療法人社団新芽会 美園産婦人科小児科,北海道札幌市,豊平区,北海道札幌市豊平区美園4条3丁目2-19,,011-824-0303,1:2:3:4:5:6:7:8:9:10:11:12
141.3839725,43.0371711,内科・神経内科美園医院,北海道札幌市,豊平区,北海道札幌市豊平区美園8条5丁目3-4,,011-820-4820,11
